locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,dayshours,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location,Fire Prevention Districts,Police Districts,Supervisor Districts,Zip Codes,Neighborhoods (old)
1741655,Truly Food & More,Truck,9092000,MISSION ST: 02ND ST to NEW MONTGOMERY ST (600 - 634),602 MISSION ST,3707013,3707,13,23MFF-00046,APPROVED,Latin Food: Tacos: Pupusas: Vegetables: Salad: Waters: Sodas,6012606.129,2114955.147,37.78797328,-122.400185,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=23MFF-00046&ExportPDF=1&Filename=23MFF-00046_schedule.pdf,,,11/16/2023 0:00,20231116,1,11/15/2024 0:00,"(37.78797328321604, -122.40018504988889)",12,2,9,28855,6
1658678,"The New York Frankfurter Co. of CA, Inc. DBA: Annie's Hot Dogs",Push Cart,24892000,STOCKTON ST: 04TH ST \ ELLIS ST \ MARKET ST intersection,800 MARKET ST,329001,329,1,22MFF-00067,EXPIRED,Soft pretzels: hot dogs: sausages: chips: popcorn: sodea: coffee: espresso: cappucino: pastries: ice cream: Italian sausages: shish-ka-bob: churros: juice: water: various drinks.,6010729.654,2114081.536,37.78546975,-122.4066158,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=22MFF-00067&ExportPDF=1&Filename=22MFF-00067_schedule.pdf,,,11/9/2022 0:00,20221109,1,11/15/2023 0:00,"(37.785469746489916, -122.40661576107294)",14,10,10,28852,6
1652623,"Off the Grid Services, LLC",Truck,3080000,BRANNAN ST: 04TH ST to 05TH ST (500 - 599),525 BRANNAN ST,3786028,3786,28,22MFF-00037,EXPIRED,Everything,6013436.375,2111128.797,37.77751326,-122.3970441,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=22MFF-00037&ExportPDF=1&Filename=22MFF-00037_schedule.pdf,,,11/22/2022 0:00,20221019,0,11/15/2023 0:00,"(37.77751326467553, -122.3970441344819)",6,2,9,28856,34
1660642,The Geez Freeze,Truck,887000,18TH ST: DOLORES ST to CHURCH ST (3700 - 3799),3750 18TH ST,3579006,3579,6,22MFF-00086,EXPIRED,Snow Cones: Soft Serve Ice Cream & Frozen Virgin Daiquiris,6004575.869,2105666.974,37.7620192,-122.4273064,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=22MFF-00086&ExportPDF=1&Filename=22MFF-00086_schedule.pdf,,,11/21/2022 0:00,20221121,0,11/15/2023 0:00,"(37.76201920035647, -122.42730642251331)",8,4,5,28862,3
1575189,Park's Catering,Truck,5582000,ARELIOUS WALKER DR: PALOU AVE to QUESADA AVE (1300 - 1399),Assessors Block 4755/Lot049,4755049,4755,49,21MFF-00115,EXPIRED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6018439.934,2092406.501,37.72638293,-122.3784348,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00115&ExportPDF=1&Filename=21MFF-00115_schedule.pdf,,,12/9/2021 0:00,20211119,1,11/15/2022 0:00,"(37.726382932182176, -122.37843478266778)",10,3,8,58,1
1575183,Park's Catering,Truck,3376000,BURKE AVE: START: 1500-1599 BLOCK to 03RD ST (1500 - 1599),1555 BURKE AVE,5203067,5203,67,21MFF-00115,EXPIRED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6016389.778,2098759.392,37.74371348,-122.3859648,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00115&ExportPDF=1&Filename=21MFF-00115_schedule.pdf,,,12/9/2021 0:00,20211119,1,11/15/2022 0:00,"(37.74371347536804, -122.38596479003613)",10,3,8,58,1
1575197,Park's Catering,Truck,9563000,NEWHALL ST: MENDELL ST to EVANS AVE (200 - 399),330 NEWHALL ST,5203035,5203,35,21MFF-00115,EXPIRED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6016150.748,2098500.68,37.74298987,-122.3867733,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00115&ExportPDF=1&Filename=21MFF-00115_schedule.pdf,,,12/9/2021 0:00,20211119,1,11/15/2022 0:00,"(37.74298987477535, -122.38677326717601)",10,3,8,58,1
1617853,Tacos El Flaco,Truck,194101,03RD ST: 25TH ST to 26TH ST (2901 - 2999) -- EAST --,2901 03RD ST,4296010,4296,10,22MFF-00032,EXPIRED,Tacos: Burritos: Tortas: Quesadillas: Chips & Salsa & Various Beverages,6016154.266,2101929.534,37.75240499,-122.3870002,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=22MFF-00032&ExportPDF=1&Filename=22MFF-00032_schedule.pdf,,,5/31/2022 0:00,20220524,0,11/15/2022 0:00,"(37.75240499247832, -122.38700019629786)",10,3,8,28856,1
1585472,"San Francisco Street Foods, Inc.",Push Cart,30735000,NEW MONTGOMERY ST: MARKET ST \ MONTGOMERY ST intersection,2 MONTGOMERY ST,291007,291,7,21MFF-00143,EXPIRED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,6012142.899,2115481.242,37.78939198,-122.4018247,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00143&ExportPDF=1&Filename=21MFF-00143_schedule.pdf,,,12/17/2021 0:00,20211217,1,11/15/2022 0:00,"(37.78939197610272, -122.4018247471207)",4,1,10,28854,6
1575191,Park's Catering,Truck,7254000,INNES AVE: ARELIOUS WALKER DR to GRIFFITH ST (800 - 899),Assessors Block 4645/Lot015,4645015,4645,15,21MFF-00115,EXPIRED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6019359.973,2094482.884,37.73213495,-122.3753981,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00115&ExportPDF=1&Filename=21MFF-00115_schedule.pdf,,,12/9/2021 0:00,20211119,1,11/15/2022 0:00,"(37.73213495192223, -122.37539807856734)",10,3,8,58,1
1591826,Cochinita,Truck,3079000,BRANNAN ST: ZOE ST to 04TH ST (440 - 499),490 BRANNAN ST,3776025,3776,25,22MFF-00021,EXPIRED,Mexican Food: Yucatan Food: Street Food,6013619.641,2111616.7,37.77886314,-122.3964444,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=22MFF-00021&ExportPDF=1&Filename=22MFF-00021_schedule.pdf,,,3/22/2022 0:00,20220126,1,11/15/2022 0:00,"(37.778863135500174, -122.39644435935813)",6,2,9,28856,34
1585965,Curry Up Now,Truck,3422000,,225 BUSH ST,289001,289,1,21MFF-00149,EXPIRED,Chicken Tiki Masala Burritos: Paneer Tiki Masala Burritos: Samosas: Mango Lassi,6012345.54,2116003.915,37.79083842,-122.4011604,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00149&ExportPDF=1&Filename=21MFF-00149_schedule.pdf,,,12/23/2021 0:00,20211223,1,11/15/2022 0:00,"(37.79083841945172, -122.40116037029892)",4,1,10,28854,6
1585966,Curry Up Now,Truck,11553000,SANSOME ST: GOLD ST to PACIFIC AVE (705 - 799),727 SANSOME ST,175003,175,3,21MFF-00150,EXPIRED,Indian Street Food: Tikka Masala Burritos; Samosas; Sexy Fries (Indian-inspired poutine); Naughty Naans; Deconstructed Samosas; Kathi Rolls; Lassis and Lemonades,6012095.199,2118234.464,37.79694901,-122.4021834,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00150&ExportPDF=1&Filename=21MFF-00150_schedule.pdf,,,12/23/2021 0:00,20211223,0,11/15/2022 0:00,"(37.79694900602121, -122.40218343189426)",3,1,10,308,4
1575186,Park's Catering,Truck,5329000,EVANS AVE: HUNTERS POINT BLVD to JENNINGS ST \ MIDDLE POINT RD (1031 - 1099),1000 EVANS AVE,4580002,4580,2,21MFF-00115,EXPIRED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6019061.118,2096525.406,37.73772687,-122.3765729,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00115&ExportPDF=1&Filename=21MFF-00115_schedule.pdf,,,12/9/2021 0:00,20211119,1,11/15/2022 0:00,"(37.737726866595764, -122.37657291457295)",10,3,8,58,1
1591823,Cochinita,Truck,12662000,TOWNSEND ST: LUSK ST to 04TH ST (252 - 299),290 TOWNSEND ST,3787028,3787,28,22MFF-00021,EXPIRED,Mexican Food: Yucatan Food: Street Food,6014084.346,2111203.786,37.77775522,-122.3948078,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=22MFF-00021&ExportPDF=1&Filename=22MFF-00021_schedule.pdf,,,3/22/2022 0:00,20220126,1,11/15/2022 0:00,"(37.77775521656862, -122.394807823179)",6,2,9,28856,34
1585475,"San Francisco Street Foods, Inc.",Push Cart,30049000,DRUMM ST: CALIFORNIA ST intersection,5 THE EMBARCADERO,0234 017,234,17,21MFF-00146,EXPIRED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,6013916.72,2117244.027,37.794331,-122.3958111,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00146&ExportPDF=1&Filename=21MFF-00146_schedule.pdf,,,12/17/2021 0:00,20211217,1,11/15/2022 0:00,"(37.794331003246846, -122.39581105302317)",4,1,10,28855,6
1575194,Park's Catering,Truck,9206000,MISSISSIPPI ST: START: 1200-1299 BLOCK to CESAR CHAVEZ ST (1200 - 1299),1200 MISSISSIPPI ST,4288003,4288,3,21MFF-00115,EXPIRED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6014017.542,2101712.689,37.75169104,-122.3943742,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00115&ExportPDF=1&Filename=21MFF-00115_schedule.pdf,,,12/9/2021 0:00,20211119,1,11/15/2022 0:00,"(37.75169103572294, -122.3943742132628)",10,3,8,28856,1
1552373,Breakfast Embed,Truck,34169000,MISSION ROCK ST: 04TH ST intersection,1200 04TH ST,8711017,8711,17,21MFF-00069,EXPIRED,Coffee: Pastries: Bagels: Sandwiches: Other Items,6014911.307,2109267.156,37.77248361,-122.3918116,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00069&ExportPDF=1&Filename=21MFF-00069_schedule.pdf,,,4/20/2022 0:00,20210514,0,11/15/2022 0:00,"(37.772483606822554, -122.39181160681602)",14,3,9,310,20
1575178,Park's Catering,Truck,10927000,RANKIN ST: DAVIDSON AVE to EVANS AVE (200 - 299),220 RANKIN ST,5215016,5215,16,21MFF-00115,EXPIRED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6014805.514,2099795.201,37.74646979,-122.3915152,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00115&ExportPDF=1&Filename=21MFF-00115_schedule.pdf,,,12/9/2021 0:00,20211119,1,11/15/2022 0:00,"(37.74646978811481, -122.3915152387716)",10,3,8,58,1
1585967,Curry Up Now,Truck,179000,03RD ST: BRANNAN ST to TOWNSEND ST (600 - 699),601 03RD ST,3788020,3788,20,21MFF-00150,EXPIRED,Indian Street Food: Tikka Masala Burritos; Samosas; Sexy Fries (Indian-inspired poutine); Naughty Naans; Deconstructed Samosas; Kathi Rolls; Lassis and Lemonades,6014402.116,2112043.001,37.78007717,-122.3937673,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00150&ExportPDF=1&Filename=21MFF-00150_schedule.pdf,,,12/23/2021 0:00,20211223,0,11/15/2022 0:00,"(37.78007717443923, -122.39376729448306)",6,2,9,28856,6
1575180,Park's Catering,Truck,202101,03RD ST: EVANS AVE to FAIRFAX AVE (3801 - 3899) -- EAST --,3801 03RD ST,5242002,5242,2,21MFF-00115,EXPIRED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6015841.555,2097791.762,37.74102621,-122.3877929,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00115&ExportPDF=1&Filename=21MFF-00115_schedule.pdf,,,12/9/2021 0:00,20211119,1,11/15/2022 0:00,"(37.741026207788686, -122.38779292799353)",10,3,8,58,1
1591828,Cochinita,Truck,358000,07TH AVE: LINCOLN WAY to HUGO ST (1200 - 1246),1219 07TH AVE,1743003,1743,3,22MFF-00021,EXPIRED,Mexican Food: Yucatan Food: Street Food,5993824.943,2107157.162,37.76549699,-122.4645976,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=22MFF-00021&ExportPDF=1&Filename=22MFF-00021_schedule.pdf,,,3/22/2022 0:00,20220126,1,11/15/2022 0:00,"(37.76549698761915, -122.46459761957114)",11,8,11,56,12
1568972,Fillmore Square,Truck,5543000,FILLMORE ST: TURK ST to EDDY ST (1200 - 1299),1290 FILLMORE ST,749019,749,19,21MFF-00101,EXPIRED,Breakfast and lunch items with a nod to various cultures,6003410.245,2112704.288,37.78127595,-122.4318404,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00101&ExportPDF=1&Filename=21MFF-00101_schedule.pdf,,,11/4/2021 0:00,20211104,0,11/15/2022 0:00,"(37.78127594842663, -122.43184035948617)",15,9,11,29490,41
1587523,"Chairman SF, LLC",Truck,5169000,ELLIS ST: 04TH ST \ MARKET ST \ STOCKTON ST to POWELL ST (1 - 99),34 ELLIS ST,307008,307,8,21MFF-00153,EXPIRED,Baos: bowls & drinks,6009885.084,2114861.905,37.78756517,-122.4095928,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00153&ExportPDF=1&Filename=21MFF-00153_schedule.pdf,,,12/30/2021 0:00,20211230,0,11/15/2022 0:00,"(37.78756516537884, -122.40959283347962)",5,1,10,28852,36
1575188,Park's Catering,Truck,5340000,EVANS AVE: NAPOLEON ST \ TOLAND ST to MARIN ST (2000 - 2099),2020 EVANS AVE,4347A000,4347A,0,21MFF-00115,EXPIRED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00115&ExportPDF=1&Filename=21MFF-00115_schedule.pdf,,,12/9/2021 0:00,20211119,1,11/15/2022 0:00,"(0.0, 0.0)",,,,,
1591825,Cochinita,Truck,2868000,BEALE ST: BRYANT ST \ DELANCEY ST to END: 500-501 BLOCK (500 - 599),501 BEALE ST,3771004,3771,4,22MFF-00021,EXPIRED,Mexican Food: Yucatan Food: Street Food,6015805.731,2114257.932,37.78623677,-122.3890662,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=22MFF-00021&ExportPDF=1&Filename=22MFF-00021_schedule.pdf,,,3/22/2022 0:00,20220126,1,11/15/2022 0:00,"(37.78623677446536, -122.38906620560476)",6,2,9,28856,6
1587521,"Chairman SF, LLC",Truck,147000,02ND ST: BRANNAN ST to TOWNSEND ST (600 - 699),625 02ND ST,3789007,3789,7,21MFF-00152,EXPIRED,Baos: bowls & drinks,6015195.702,2112613.963,37.78168898,-122.3910618,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00152&ExportPDF=1&Filename=21MFF-00152_schedule.pdf,,,12/30/2021 0:00,20211230,0,11/15/2022 0:00,"(37.78168897534514, -122.39106181728661)",6,2,9,28856,6
1575198,Park's Catering,Truck,9563000,NEWHALL ST: MENDELL ST to EVANS AVE (200 - 399),220 NEWHALL ST,5203040,5203,40,21MFF-00115,EXPIRED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6016819.592,2098496.079,37.74301425,-122.3844602,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00115&ExportPDF=1&Filename=21MFF-00115_schedule.pdf,,,12/9/2021 0:00,20211119,1,11/15/2022 0:00,"(37.743014249631514, -122.38446024493484)",10,3,8,58,1
1568970,Fillmore Square,Truck,13536101,WEBSTER ST: EDDY ST to ELLIS ST (1201 - 1299) -- WEST --,1223 WEBSTER ST,732001,732,1,21MFF-00101,EXPIRED,Breakfast and lunch items with a nod to various cultures,6003628.335,2113106.073,37.78239151,-122.4311146,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00101&ExportPDF=1&Filename=21MFF-00101_schedule.pdf,,,11/4/2021 0:00,20211104,0,11/15/2022 0:00,"(37.782391510187836, -122.43111456170246)",15,9,11,29490,41
1552372,Breakfast Embed,Truck,108001,01ST ST: TEHAMA ST to CLEMENTINA ST (232 - 274),234 01ST ST,3736006,3736,6,21MFF-00069,EXPIRED,Coffee: Pastries: Bagels: Sandwiches: Other Items,6013910.699,2114841.275,37.78773327,-122.3956635,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00069&ExportPDF=1&Filename=21MFF-00069_schedule.pdf,,,4/20/2022 0:00,20210514,0,11/15/2022 0:00,"(37.7877332717998, -122.39566345752182)",6,2,9,28855,6
1587524,"Chairman SF, LLC",Truck,9089000,MISSION ST: ECKER ST to SHAW ALY (521 - 548),536 MISSION ST,3708098,3708,98,21MFF-00153,EXPIRED,Baos: bowls & drinks,6012988.853,2115411.957,37.78924891,-122.398893,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00153&ExportPDF=1&Filename=21MFF-00153_schedule.pdf,,,12/30/2021 0:00,20211230,0,11/15/2022 0:00,"(37.78924890841371, -122.39889295934644)",12,2,9,28855,6
1585473,"San Francisco Street Foods, Inc.",Push Cart,11222000,SACRAMENTO ST: FRONT ST to BATTERY ST (300 - 399),1 THE EMBARCADERO,230028,230,28,21MFF-00144,EXPIRED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,6012811.658,2117380.371,37.79464383,-122.3996443,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00144&ExportPDF=1&Filename=21MFF-00144_schedule.pdf,,,12/17/2021 0:00,20211217,1,11/15/2022 0:00,"(37.79464383461952, -122.39964429852886)",3,1,10,28860,6
1575181,Park's Catering,Truck,2477000,CESAR CHAVEZ ST: EVANS AVE to KANSAS ST (2100 - 2550),2323 CESAR CHAVEZ ST,4342001,4342,1,21MFF-00115,EXPIRED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6012210.337,2100696.938,37.74880138,-122.4005525,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00115&ExportPDF=1&Filename=21MFF-00115_schedule.pdf,,,12/9/2021 0:00,20211119,1,11/15/2022 0:00,"(37.748801377714486, -122.40055245878467)",10,3,8,58,1
1585964,Curry Up Now,Truck,24571000,WASHINGTON ST: DRUMM ST intersection,370 DRUMM ST,201012,201,12,21MFF-00149,EXPIRED,Chicken Tiki Masala Burritos: Paneer Tiki Masala Burritos: Samosas: Mango Lassi,6013693.222,2118189.172,37.79691371,-122.3966507,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00149&ExportPDF=1&Filename=21MFF-00149_schedule.pdf,,,12/23/2021 0:00,20211223,1,11/15/2022 0:00,"(37.79691371248354, -122.39665067526364)",3,1,10,28860,6
1585476,"San Francisco Street Foods, Inc.",Push Cart,10625000,POST ST: KEARNY ST to ROBERT KIRK LN (100 - 140),100 POST ST,294004,294,4,21MFF-00147,EXPIRED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,6011057.082,2115445.537,37.78923328,-122.4055791,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00147&ExportPDF=1&Filename=21MFF-00147_schedule.pdf,,,12/17/2021 0:00,20211217,1,11/15/2022 0:00,"(37.78923328289614, -122.40557905421024)",5,1,10,28857,6
